Unnamed: 0,mode,num,lang,model,seed,f1,good
6963,local_swap_labels,3.0,amh,AfriBERTa,1,0.0249221183800623,0.03416553317830137
6964,local_swap_labels,3.0,amh,AfriBERTa,2,0.0183767228177641,0.025819077308093744
6965,local_swap_labels,3.0,amh,AfriBERTa,3,0.0183346065699006,0.025431177818720948
6966,local_swap_labels,3.0,conll_2003_en,AfriBERTa,1,0.1135898684851436,0.12804209356020255
6967,local_swap_labels,3.0,conll_2003_en,AfriBERTa,2,0.1150658215504631,0.1298101752958459
6968,local_swap_labels,3.0,conll_2003_en,AfriBERTa,3,0.1196884550921818,0.13563428183936457
6969,local_swap_labels,3.0,hau,AfriBERTa,1,0.1882258710452543,0.2083173966062646
6970,local_swap_labels,3.0,hau,AfriBERTa,2,0.2038873462911543,0.22610706176628947
6971,local_swap_labels,3.0,hau,AfriBERTa,3,0.2207171314741035,0.24672652114546498
6972,local_swap_labels,3.0,ibo,AfriBERTa,1,0.1235154394299287,0.1415059881530081
6973,local_swap_labels,3.0,ibo,AfriBERTa,2,0.1113304382155546,0.1276837609582222
6974,local_swap_labels,3.0,ibo,AfriBERTa,3,0.1126871552403467,0.129886773671768
6975,local_swap_labels,3.0,kin,AfriBERTa,1,0.1057821604661586,0.14232381827580257
6976,local_swap_labels,3.0,kin,AfriBERTa,2,0.0830324909747292,0.1132013263945881
6977,local_swap_labels,3.0,kin,AfriBERTa,3,0.1047027506654836,0.14035057433563852
6978,local_swap_labels,3.0,lug,AfriBERTa,1,0.1288981288981288,0.1641278183602429
6979,local_swap_labels,3.0,lug,AfriBERTa,2,0.1164348274085522,0.1474618731076793
6980,local_swap_labels,3.0,lug,AfriBERTa,3,0.1221052631578947,0.15526315789473683
6981,local_swap_labels,3.0,luo,AfriBERTa,1,0.073469387755102,0.10728055928253649
6982,local_swap_labels,3.0,luo,AfriBERTa,2,0.0789754535752401,0.11502348290749256
6983,local_swap_labels,3.0,luo,AfriBERTa,3,0.0892116182572614,0.13302654424531352
6984,local_swap_labels,3.0,pcm,AfriBERTa,1,0.0781853281853281,0.09079586498941326
6985,local_swap_labels,3.0,pcm,AfriBERTa,2,0.0887372013651877,0.10371091342618761
6986,local_swap_labels,3.0,pcm,AfriBERTa,3,0.0552540700542673,0.06512086827824361
6987,local_swap_labels,3.0,swa,AfriBERTa,1,0.1460718515594156,0.16785813623802162
6988,local_swap_labels,3.0,swa,AfriBERTa,2,0.126771653543307,0.14512962412717267
6989,local_swap_labels,3.0,swa,AfriBERTa,3,0.1371158392434988,0.15547498251299346
6990,local_swap_labels,3.0,wol,AfriBERTa,1,0.0461254612546125,0.07687576875768748
6991,local_swap_labels,3.0,wol,AfriBERTa,2,0.0701754385964912,0.11163258464632916
6992,local_swap_labels,3.0,wol,AfriBERTa,3,0.0632790028763183,0.1031174448864921
6993,local_swap_labels,3.0,yor,AfriBERTa,1,0.1159420289855072,0.14613140713988051
6994,local_swap_labels,3.0,yor,AfriBERTa,2,0.1147540983606557,0.14356574966579888
6995,local_swap_labels,3.0,yor,AfriBERTa,3,0.121875,0.1548607336956522
6996,local_swap_labels,4.0,amh,AfriBERTa,1,0.0124804992199687,0.017109416771036903
6997,local_swap_labels,4.0,amh,AfriBERTa,2,0.0030983733539891,0.004353177764571384
6998,local_swap_labels,4.0,amh,AfriBERTa,3,0.0141955835962145,0.0196901094822787
6999,local_swap_labels,4.0,conll_2003_en,AfriBERTa,1,0.0761625061184532,0.08585278655793098
7000,local_swap_labels,4.0,conll_2003_en,AfriBERTa,2,0.073478985010287,0.08289446680362055
7001,local_swap_labels,4.0,conll_2003_en,AfriBERTa,3,0.0726382770435633,0.08231571318440448
7002,local_swap_labels,4.0,hau,AfriBERTa,1,0.1144915932746196,0.12671260603988801
7003,local_swap_labels,4.0,hau,AfriBERTa,2,0.1092767295597484,0.12118574639203157
7004,local_swap_labels,4.0,hau,AfriBERTa,3,0.1099077416766947,0.1228593112357794
7005,local_swap_labels,4.0,ibo,AfriBERTa,1,0.0682085456683653,0.07814341024756848
7006,local_swap_labels,4.0,ibo,AfriBERTa,2,0.0708382526564344,0.08124368019974797
7007,local_swap_labels,4.0,ibo,AfriBERTa,3,0.0698039215686274,0.08045820433436526
7008,local_swap_labels,4.0,kin,AfriBERTa,1,0.039090909090909,0.0525945718746246
7009,local_swap_labels,4.0,kin,AfriBERTa,2,0.0347190497944266,0.04733378996283522
7010,local_swap_labels,4.0,kin,AfriBERTa,3,0.0380434782608695,0.05099602436136008
7011,local_swap_labels,4.0,lug,AfriBERTa,1,0.05365597054182,0.06832090940583249
7012,local_swap_labels,4.0,lug,AfriBERTa,2,0.0502881089575694,0.06368866521273832
7013,local_swap_labels,4.0,lug,AfriBERTa,3,0.0438413361169102,0.055746526527967716
7014,local_swap_labels,4.0,luo,AfriBERTa,1,0.0543364681295715,0.07934252439681375
7015,local_swap_labels,4.0,luo,AfriBERTa,2,0.0367170626349891,0.0534764187506113
7016,local_swap_labels,4.0,luo,AfriBERTa,3,0.0463645943097997,0.06913585782720132
7017,local_swap_labels,4.0,pcm,AfriBERTa,1,0.0217283950617283,0.025232974910394154
7018,local_swap_labels,4.0,pcm,AfriBERTa,2,0.0225379715825575,0.02634107886703638
7019,local_swap_labels,4.0,pcm,AfriBERTa,3,0.0276679841897233,0.032608695652173884
7020,local_swap_labels,4.0,swa,AfriBERTa,1,0.0619539316918189,0.07119421979926348
7021,local_swap_labels,4.0,swa,AfriBERTa,2,0.0470403763230105,0.05385235534714457
7022,local_swap_labels,4.0,swa,AfriBERTa,3,0.054675118858954,0.06199585106572405
7023,local_swap_labels,4.0,wol,AfriBERTa,1,0.0446428571428571,0.07440476190476182
7024,local_swap_labels,4.0,wol,AfriBERTa,2,0.0451127819548872,0.07176380441549732
7025,local_swap_labels,4.0,wol,AfriBERTa,3,0.0413145539906103,0.06732487950961578
7026,local_swap_labels,4.0,yor,AfriBERTa,1,0.0616246498599439,0.07767068488737339
7027,local_swap_labels,4.0,yor,AfriBERTa,2,0.0788216560509554,0.09861164265602361
7028,local_swap_labels,4.0,yor,AfriBERTa,3,0.056326854422848,0.07157184002207535
7029,local_swap_labels,5.0,amh,AfriBERTa,1,0.001573564122738,0.002157186496899042
7030,local_swap_labels,5.0,amh,AfriBERTa,2,0.0077339520494972,0.01086611077738146
7031,local_swap_labels,5.0,amh,AfriBERTa,3,0.009188361408882,0.012744797765966915
7032,local_swap_labels,5.0,conll_2003_en,AfriBERTa,1,0.063800549666274,0.07191799813228808
7033,local_swap_labels,5.0,conll_2003_en,AfriBERTa,2,0.062255285826155,0.07023258042477902
7034,local_swap_labels,5.0,conll_2003_en,AfriBERTa,3,0.0624877953524702,0.0708129053869884
7035,local_swap_labels,5.0,hau,AfriBERTa,1,0.0489566613162118,0.05418237235558273
7036,local_swap_labels,5.0,hau,AfriBERTa,2,0.0565511748307447,0.06271414196618133
7037,local_swap_labels,5.0,hau,AfriBERTa,3,0.0511386336396324,0.057164829434725235
7038,local_swap_labels,5.0,ibo,AfriBERTa,1,0.0546102097348634,0.06256441888917733
7039,local_swap_labels,5.0,ibo,AfriBERTa,2,0.0625,0.07168062200956937
7040,local_swap_labels,5.0,ibo,AfriBERTa,3,0.0543307086614173,0.06262329050973889
7041,local_swap_labels,5.0,kin,AfriBERTa,1,0.0174552135966926,0.02348498685367426
7042,local_swap_labels,5.0,kin,AfriBERTa,2,0.0155109489051094,0.021146661615047312
7043,local_swap_labels,5.0,kin,AfriBERTa,3,0.0215827338129496,0.02893094085043244
7044,local_swap_labels,5.0,lug,AfriBERTa,1,0.056338028169014,0.07173601147776172
7045,local_swap_labels,5.0,lug,AfriBERTa,2,0.0468262226847034,0.05930427056343525
7046,local_swap_labels,5.0,lug,AfriBERTa,3,0.0511215440792905,0.06500368751461509
7047,local_swap_labels,5.0,luo,AfriBERTa,1,0.0232804232804232,0.03399425129528924
7048,local_swap_labels,5.0,luo,AfriBERTa,2,0.0310421286031042,0.045211183819155246
7049,local_swap_labels,5.0,luo,AfriBERTa,3,0.0280474649406688,0.04182254967216748
7050,local_swap_labels,5.0,pcm,AfriBERTa,1,0.0068326012689116,0.007934633731639277
7051,local_swap_labels,5.0,pcm,AfriBERTa,2,0.0108481262327416,0.012678663100159391
7052,local_swap_labels,5.0,pcm,AfriBERTa,3,0.0039860488290981,0.0046978432628656175
7053,local_swap_labels,5.0,swa,AfriBERTa,1,0.0283353010625737,0.032561446817645064
7054,local_swap_labels,5.0,swa,AfriBERTa,2,0.0221782178217821,0.025389874836540167
7055,local_swap_labels,5.0,swa,AfriBERTa,3,0.0278440731901352,0.03157225901990049
7056,local_swap_labels,5.0,wol,AfriBERTa,1,0.0225563909774436,0.037593984962406
7057,local_swap_labels,5.0,wol,AfriBERTa,2,0.0263653483992467,0.04194105581345136
7058,local_swap_labels,5.0,wol,AfriBERTa,3,0.0211538461538461,0.03447163301814456
7059,local_swap_labels,5.0,yor,AfriBERTa,1,0.0404040404040404,0.05092458127601898
7060,local_swap_labels,5.0,yor,AfriBERTa,2,0.0464018875344081,0.05805214685098696
7061,local_swap_labels,5.0,yor,AfriBERTa,3,0.0397930760047751,0.050563158532154456
7062,local_swap_labels,6.0,amh,AfriBERTa,1,0.0078988941548183,0.01082853095402321
7063,local_swap_labels,6.0,amh,AfriBERTa,2,0.0093023255813953,0.013069656962934252
7064,local_swap_labels,6.0,amh,AfriBERTa,3,0.0091743119266055,0.012725310307609275
7065,local_swap_labels,6.0,conll_2003_en,AfriBERTa,1,0.0534665099882491,0.06026914165455063
7066,local_swap_labels,6.0,conll_2003_en,AfriBERTa,2,0.0549073438572409,0.06194308470662497
7067,local_swap_labels,6.0,conll_2003_en,AfriBERTa,3,0.0533724340175953,0.06048312472928126
7068,local_swap_labels,6.0,hau,AfriBERTa,1,0.0349593495934959,0.038690965561340974
7069,local_swap_labels,6.0,hau,AfriBERTa,2,0.0296355626752102,0.032865256830179324
7070,local_swap_labels,6.0,hau,AfriBERTa,3,0.0328657314629258,0.03673864160245367
7071,local_swap_labels,6.0,ibo,AfriBERTa,1,0.0517104216388225,0.05924226433215626
7072,local_swap_labels,6.0,ibo,AfriBERTa,2,0.0534077321642088,0.061252791386415546
7073,local_swap_labels,6.0,ibo,AfriBERTa,3,0.0463108320251177,0.05337932743947777
7074,local_swap_labels,6.0,kin,AfriBERTa,1,0.0220689655172413,0.029692524939643684
7075,local_swap_labels,6.0,kin,AfriBERTa,2,0.0165137614678899,0.02251383380149247
7076,local_swap_labels,6.0,kin,AfriBERTa,3,0.0198198198198198,0.02656781294913588
7077,local_swap_labels,6.0,lug,AfriBERTa,1,0.0398740818467995,0.050772234776233216
7078,local_swap_labels,6.0,lug,AfriBERTa,2,0.0451443569553805,0.057174228579593644
7079,local_swap_labels,6.0,lug,AfriBERTa,3,0.0286168521462639,0.03638780768598211
7080,local_swap_labels,6.0,luo,AfriBERTa,1,0.0363247863247863,0.05304172951231771
7081,local_swap_labels,6.0,luo,AfriBERTa,2,0.0261153427638737,0.038035586325084345
7082,local_swap_labels,6.0,luo,AfriBERTa,3,0.0302702702702702,0.04513705194556247
7083,local_swap_labels,6.0,pcm,AfriBERTa,1,0.0049900199600798,0.005794861889124928
7084,local_swap_labels,6.0,pcm,AfriBERTa,2,0.0059612518628912,0.006967166716467486
7085,local_swap_labels,6.0,pcm,AfriBERTa,3,0.0078392944634982,0.009239168474837163
7086,local_swap_labels,6.0,swa,AfriBERTa,1,0.0166600555335184,0.019144864952580092
7087,local_swap_labels,6.0,swa,AfriBERTa,2,0.0174464710547184,0.019972917570661112
7088,local_swap_labels,6.0,swa,AfriBERTa,3,0.0159489633173843,0.018084451851453544
7089,local_swap_labels,6.0,wol,AfriBERTa,1,0.0130475302889096,0.021745883814849327
7090,local_swap_labels,6.0,wol,AfriBERTa,2,0.0168539325842696,0.02681063479567728
7091,local_swap_labels,6.0,wol,AfriBERTa,3,0.0149812734082397,0.02441300533801187
7092,local_swap_labels,6.0,yor,AfriBERTa,1,0.0230891719745222,0.029101208766610254
7093,local_swap_labels,6.0,yor,AfriBERTa,2,0.0257960499798468,0.03227274064002293
7094,local_swap_labels,6.0,yor,AfriBERTa,3,0.0280448717948717,0.03563527731326633
7095,local_swap_labels,7.0,amh,AfriBERTa,1,0.0109375,0.01499413145539906
7096,local_swap_labels,7.0,amh,AfriBERTa,2,0.0015860428231562,0.0022283713299213596
7097,local_swap_labels,7.0,amh,AfriBERTa,3,0.0047095761381475,0.006532459137501063
7098,local_swap_labels,7.0,conll_2003_en,AfriBERTa,1,0.0503803220389212,0.056790292955963606
7099,local_swap_labels,7.0,conll_2003_en,AfriBERTa,2,0.0466397717209485,0.052616118855062344
7100,local_swap_labels,7.0,conll_2003_en,AfriBERTa,3,0.0446752228862545,0.05062720349697694
7101,local_swap_labels,7.0,hau,AfriBERTa,1,0.0225897539330375,0.025001019802294314
7102,local_swap_labels,7.0,hau,AfriBERTa,2,0.0271891243502598,0.030152204786934516
7103,local_swap_labels,7.0,hau,AfriBERTa,3,0.0233870967741935,0.026143041041950577
7104,local_swap_labels,7.0,ibo,AfriBERTa,1,0.0559776089564174,0.06413098561912386
7105,local_swap_labels,7.0,ibo,AfriBERTa,2,0.055001992825827,0.06308123292033843
7106,local_swap_labels,7.0,ibo,AfriBERTa,3,0.0482785912148793,0.055647428821360874
7107,local_swap_labels,7.0,kin,AfriBERTa,1,0.0108991825613079,0.014664223829183748
7108,local_swap_labels,7.0,kin,AfriBERTa,2,0.0036117381489841,0.004924018829922476
7109,local_swap_labels,7.0,kin,AfriBERTa,3,0.0172335600907029,0.023101017320027815
7110,local_swap_labels,7.0,lug,AfriBERTa,1,0.0179230363732208,0.022821656787996355
7111,local_swap_labels,7.0,lug,AfriBERTa,2,0.0158562367864693,0.020081537706645933
7112,local_swap_labels,7.0,lug,AfriBERTa,3,0.0169851380042462,0.021597481514019957
7113,local_swap_labels,7.0,luo,AfriBERTa,1,0.0273684210526315,0.039963576761974026
7114,local_swap_labels,7.0,luo,AfriBERTa,2,0.0279870828848223,0.04076167472423596
7115,local_swap_labels,7.0,luo,AfriBERTa,3,0.0240174672489082,0.03581328006441808
7116,local_swap_labels,7.0,pcm,AfriBERTa,1,0.0009970089730807,0.0011578168719646837
7117,local_swap_labels,7.0,pcm,AfriBERTa,2,0.0059523809523809,0.006956798908853642
7118,local_swap_labels,7.0,pcm,AfriBERTa,3,0.0070493454179254,0.008308157099697793
7119,local_swap_labels,7.0,swa,AfriBERTa,1,0.0119236883942766,0.01370207941899115
7120,local_swap_labels,7.0,swa,AfriBERTa,2,0.0079082641360221,0.00905347031043662
7121,local_swap_labels,7.0,swa,AfriBERTa,3,0.0103585657370517,0.011745527254278658
7122,local_swap_labels,7.0,wol,AfriBERTa,1,0.0274223034734917,0.045703839122486156
7123,local_swap_labels,7.0,wol,AfriBERTa,2,0.0356807511737089,0.05675966627792228
7124,local_swap_labels,7.0,wol,AfriBERTa,3,0.0208530805687203,0.033981515013147195
7125,local_swap_labels,7.0,yor,AfriBERTa,1,0.018131651556957,0.022852832393672643
7126,local_swap_labels,7.0,yor,AfriBERTa,2,0.0166732830488289,0.020859493599715128
7127,local_swap_labels,7.0,yor,AfriBERTa,3,0.018466479325572,0.023464472099558337
7128,local_swap_labels,8.0,amh,AfriBERTa,1,0.0079051383399209,0.010837091057544143
7129,local_swap_labels,8.0,amh,AfriBERTa,2,0.0079051383399209,0.011106625482335422
7130,local_swap_labels,8.0,amh,AfriBERTa,3,0.0123839009287925,0.017177199052995713
7131,local_swap_labels,8.0,conll_2003_en,AfriBERTa,1,0.0424532915973784,0.04785469344355333
7132,local_swap_labels,8.0,conll_2003_en,AfriBERTa,2,0.0380524929261391,0.04292847963562967
7133,local_swap_labels,8.0,conll_2003_en,AfriBERTa,3,0.0399647369967675,0.04528915004609934
7134,local_swap_labels,8.0,hau,AfriBERTa,1,0.0251113811259619,0.02779180944839604
7135,local_swap_labels,8.0,hau,AfriBERTa,2,0.018348623853211,0.02034826340316337
7136,local_swap_labels,8.0,hau,AfriBERTa,3,0.0244399185336048,0.027319927712916917
7137,local_swap_labels,8.0,ibo,AfriBERTa,1,0.0518341307814992,0.05938399223725721
7138,local_swap_labels,8.0,ibo,AfriBERTa,2,0.0557768924302788,0.06396995749061161
7139,local_swap_labels,8.0,ibo,AfriBERTa,3,0.0529016975917883,0.06097616722421915
7140,local_swap_labels,8.0,kin,AfriBERTa,1,0.0111162575266327,0.014956285721103576
7141,local_swap_labels,8.0,kin,AfriBERTa,2,0.0140056022408963,0.01909436573578175
7142,local_swap_labels,8.0,kin,AfriBERTa,3,0.01007326007326,0.013502871965906885
7143,local_swap_labels,8.0,lug,AfriBERTa,1,0.0146596858638743,0.018666386232695037
7144,local_swap_labels,8.0,lug,AfriBERTa,2,0.0213561131873998,0.02704699721727998
7145,local_swap_labels,8.0,lug,AfriBERTa,3,0.0147679324894514,0.0187781900189145
7146,local_swap_labels,8.0,luo,AfriBERTa,1,0.0172228202368137,0.025148893217769485
7147,local_swap_labels,8.0,luo,AfriBERTa,2,0.0244173140954495,0.03556249927490555
7148,local_swap_labels,8.0,luo,AfriBERTa,3,0.0242825607064017,0.036208570131354305
7149,local_swap_labels,8.0,pcm,AfriBERTa,1,0.0029999999999999,0.003483870967741819
7150,local_swap_labels,8.0,pcm,AfriBERTa,2,0.0040020010005002,0.0046773075205098855
7151,local_swap_labels,8.0,pcm,AfriBERTa,3,0.0,0.0
7152,local_swap_labels,8.0,swa,AfriBERTa,1,0.011049723756906,0.012697764942239993
7153,local_swap_labels,8.0,swa,AfriBERTa,2,0.0102929532858273,0.011783489445614555
7154,local_swap_labels,8.0,swa,AfriBERTa,3,0.0087336244541484,0.009903014245293737
7155,local_swap_labels,8.0,wol,AfriBERTa,1,0.0202764976958525,0.03379416282642083
7156,local_swap_labels,8.0,wol,AfriBERTa,2,0.0277777777777777,0.044187898089171854
7157,local_swap_labels,8.0,wol,AfriBERTa,3,0.0246212121212121,0.040121942011476855
7158,local_swap_labels,8.0,yor,AfriBERTa,1,0.01194743130227,0.015058343925704524
7159,local_swap_labels,8.0,yor,AfriBERTa,2,0.0119952019192323,0.015006872787365733
7160,local_swap_labels,8.0,yor,AfriBERTa,3,0.0171779141104294,0.021827153907708667
7161,local_swap_labels,9.0,amh,AfriBERTa,1,0.0015491866769945,0.0021237676510910517
7162,local_swap_labels,9.0,amh,AfriBERTa,2,0.0079176563737133,0.01112421317114351
7163,local_swap_labels,9.0,amh,AfriBERTa,3,0.0015698587127158,0.002177486379166974
7164,local_swap_labels,9.0,conll_2003_en,AfriBERTa,1,0.0393423370522607,0.04434792705461613
7165,local_swap_labels,9.0,conll_2003_en,AfriBERTa,2,0.0427409077541417,0.048217660579909914
7166,local_swap_labels,9.0,conll_2003_en,AfriBERTa,3,0.0370951913640824,0.04203730122914563
7167,local_swap_labels,9.0,hau,AfriBERTa,1,0.0227642276422764,0.025194117109710402
7168,local_swap_labels,9.0,hau,AfriBERTa,2,0.0209255533199195,0.023206027559181077
7169,local_swap_labels,9.0,hau,AfriBERTa,3,0.0186385737439222,0.020834950274309278
7170,local_swap_labels,9.0,ibo,AfriBERTa,1,0.0457413249211356,0.05240374330745192
7171,local_swap_labels,9.0,ibo,AfriBERTa,2,0.0468068226894089,0.053682274634695284
7172,local_swap_labels,9.0,ibo,AfriBERTa,3,0.0409610082709728,0.04721295163864759
7173,local_swap_labels,9.0,kin,AfriBERTa,1,0.010204081632653,0.013729005472730623
7174,local_swap_labels,9.0,kin,AfriBERTa,2,0.0054719562243502,0.007460124287468243
7175,local_swap_labels,9.0,kin,AfriBERTa,3,0.0136674259681093,0.0183207324747613
7176,local_swap_labels,9.0,lug,AfriBERTa,1,0.0189873417721519,0.024176851969562135
7177,local_swap_labels,9.0,lug,AfriBERTa,2,0.0288153681963714,0.036493962013742574
7178,local_swap_labels,9.0,lug,AfriBERTa,3,0.0234541577825159,0.029823174766561166
7179,local_swap_labels,9.0,luo,AfriBERTa,1,0.0233793836344314,0.03413875395754343
7180,local_swap_labels,9.0,luo,AfriBERTa,2,0.0239130434782608,0.034828056355097614
7181,local_swap_labels,9.0,luo,AfriBERTa,3,0.0236305048335123,0.035236266959191215
7182,local_swap_labels,9.0,pcm,AfriBERTa,1,0.0029368575624082,0.0034105442660224256
7183,local_swap_labels,9.0,pcm,AfriBERTa,2,0.0019920318725099,0.0023281717463892165
7184,local_swap_labels,9.0,pcm,AfriBERTa,3,0.0019675356615838,0.0023188813154380503
7185,local_swap_labels,9.0,swa,AfriBERTa,1,0.0079113924050632,0.009091358601841092
7186,local_swap_labels,9.0,swa,AfriBERTa,2,0.0103256552819698,0.011820927061009765
7187,local_swap_labels,9.0,swa,AfriBERTa,3,0.011204481792717,0.012704707351105137
7188,local_swap_labels,9.0,wol,AfriBERTa,1,0.010948905109489,0.018248175182481664
7189,local_swap_labels,9.0,wol,AfriBERTa,2,0.0225563909774436,0.03588190220774866
7190,local_swap_labels,9.0,wol,AfriBERTa,3,0.0186567164179104,0.030402390043139705
7191,local_swap_labels,9.0,yor,AfriBERTa,1,0.0169423154497781,0.02135381292312288
7192,local_swap_labels,9.0,yor,AfriBERTa,2,0.0160128102481985,0.020033193937123873
7193,local_swap_labels,9.0,yor,AfriBERTa,3,0.0240867121637896,0.030605833173337007
7194,local_swap_labels,10.0,amh,AfriBERTa,1,0.0030745580322828,0.004214887067730411
7195,local_swap_labels,10.0,amh,AfriBERTa,2,0.0015337423312883,0.002154889759992944
7196,local_swap_labels,10.0,amh,AfriBERTa,3,0.0046692607003891,0.006476539253833822
7197,local_swap_labels,10.0,conll_2003_en,AfriBERTa,1,0.0393423370522607,0.04434792705461613
7198,local_swap_labels,10.0,conll_2003_en,AfriBERTa,2,0.0393115587717582,0.04434888020224927
7199,local_swap_labels,10.0,conll_2003_en,AfriBERTa,3,0.0370297805642633,0.04196317589390616
7200,local_swap_labels,10.0,hau,AfriBERTa,1,0.0211296221048354,0.023385031205913343
7201,local_swap_labels,10.0,hau,AfriBERTa,2,0.0193392425463336,0.02144684007360008
7202,local_swap_labels,10.0,hau,AfriBERTa,3,0.0174880763116057,0.01954887779245689
7203,local_swap_labels,10.0,ibo,AfriBERTa,1,0.0507936507936507,0.05819196191689019
7204,local_swap_labels,10.0,ibo,AfriBERTa,2,0.0444268147560491,0.05095266744988024
7205,local_swap_labels,10.0,ibo,AfriBERTa,3,0.0502157708905453,0.05788028328962852
7206,local_swap_labels,10.0,kin,AfriBERTa,1,0.0082191780821917,0.011058431805432296
7207,local_swap_labels,10.0,kin,AfriBERTa,2,0.0081337550835969,0.011089055058123238
7208,local_swap_labels,10.0,kin,AfriBERTa,3,0.0091659028414298,0.012286589606508037
7209,local_swap_labels,10.0,lug,AfriBERTa,1,0.0157315154693235,0.02003116209329212
7210,local_swap_labels,10.0,lug,AfriBERTa,2,0.0157315154693235,0.01992358119610598
7211,local_swap_labels,10.0,lug,AfriBERTa,3,0.0159320233669676,0.020258391781273456
7212,local_swap_labels,10.0,luo,AfriBERTa,1,0.0233297985153764,0.034066349389234744
7213,local_swap_labels,10.0,luo,AfriBERTa,2,0.0218102508178844,0.031765452410716655
7214,local_swap_labels,10.0,luo,AfriBERTa,3,0.0278969957081545,0.04159817977049279
7215,local_swap_labels,10.0,pcm,AfriBERTa,1,0.0059910134797803,0.006957305976519057
7216,local_swap_labels,10.0,pcm,AfriBERTa,2,0.0029895366218236,0.003493997658258342
7217,local_swap_labels,10.0,pcm,AfriBERTa,3,0.0049726504226752,0.005860623712438629
7218,local_swap_labels,10.0,swa,AfriBERTa,1,0.0079491255961844,0.009134719612660767
7219,local_swap_labels,10.0,swa,AfriBERTa,2,0.0078523753435414,0.008989488188101405
7220,local_swap_labels,10.0,swa,AfriBERTa,3,0.010408326661329,0.011801950924035035
7221,local_swap_labels,10.0,wol,AfriBERTa,1,0.024551463644948,0.04091910607491333
7222,local_swap_labels,10.0,wol,AfriBERTa,2,0.03690036900369,0.058699790819564196
7223,local_swap_labels,10.0,wol,AfriBERTa,3,0.0227057710501419,0.037000600332540205
7224,local_swap_labels,10.0,yor,AfriBERTa,1,0.0203283815480844,0.025621554379294878
7225,local_swap_labels,10.0,yor,AfriBERTa,2,0.0192153722978382,0.02403983272454865
7226,local_swap_labels,10.0,yor,AfriBERTa,3,0.0185185185185185,0.023530595813204488
7227,local_swap_labels,0.0,amh,mBERT,1,0.0,
7228,local_swap_labels,0.0,amh,mBERT,2,0.0,
7229,local_swap_labels,0.0,amh,mBERT,3,0.0,
7230,local_swap_labels,0.0,conll_2003_en,mBERT,1,0.9276999092467478,1.0
7231,local_swap_labels,0.0,conll_2003_en,mBERT,2,0.9243951612903228,1.0
7232,local_swap_labels,0.0,conll_2003_en,mBERT,3,0.9246079613992764,1.0
7233,local_swap_labels,0.0,hau,mBERT,1,0.8748419721871049,1.0
7234,local_swap_labels,0.0,hau,mBERT,2,0.8762798634812288,1.0
7235,local_swap_labels,0.0,hau,mBERT,3,0.8663011387600169,1.0
7236,local_swap_labels,0.0,ibo,mBERT,1,0.8426353336130927,1.0
7237,local_swap_labels,0.0,ibo,mBERT,2,0.8518828451882846,1.0
7238,local_swap_labels,0.0,ibo,mBERT,3,0.8451776649746193,1.0
7239,local_swap_labels,0.0,kin,mBERT,1,0.7013989387361311,1.0
7240,local_swap_labels,0.0,kin,mBERT,2,0.7122093023255813,1.0
7241,local_swap_labels,0.0,kin,mBERT,3,0.7078705939159825,1.0
7242,local_swap_labels,0.0,lug,mBERT,1,0.7879818594104309,1.0
7243,local_swap_labels,0.0,lug,mBERT,2,0.7958833619210977,1.0
7244,local_swap_labels,0.0,lug,mBERT,3,0.8027057497181511,1.0
7245,local_swap_labels,0.0,luo,mBERT,1,0.708133971291866,1.0
7246,local_swap_labels,0.0,luo,mBERT,2,0.7149877149877151,1.0
7247,local_swap_labels,0.0,luo,mBERT,3,0.7263922518159807,1.0
7248,local_swap_labels,0.0,pcm,mBERT,1,0.8793565683646113,1.0
7249,local_swap_labels,0.0,pcm,mBERT,2,0.8802554550292709,1.0
7250,local_swap_labels,0.0,pcm,mBERT,3,0.8807733619763695,1.0
7251,local_swap_labels,0.0,swa,mBERT,1,0.85667215815486,1.0
7252,local_swap_labels,0.0,swa,mBERT,2,0.867330016583748,1.0
7253,local_swap_labels,0.0,swa,mBERT,3,0.8547648772367874,1.0
7254,local_swap_labels,0.0,wol,mBERT,1,0.632395732298739,1.0
7255,local_swap_labels,0.0,wol,mBERT,2,0.6437007874015749,1.0
7256,local_swap_labels,0.0,wol,mBERT,3,0.6253630203291384,1.0
7257,local_swap_labels,0.0,yor,mBERT,1,0.7834696513129573,1.0
7258,local_swap_labels,0.0,yor,mBERT,2,0.7947826086956521,1.0
7259,local_swap_labels,0.0,yor,mBERT,3,0.7818499127399652,1.0
7260,local_swap_labels,1.0,amh,mBERT,1,0.0,
7261,local_swap_labels,1.0,amh,mBERT,2,0.0,
7262,local_swap_labels,1.0,amh,mBERT,3,0.0,
7263,local_swap_labels,1.0,conll_2003_en,mBERT,1,0.5263682583989632,0.5673906541894043
7264,local_swap_labels,1.0,conll_2003_en,mBERT,2,0.5142800079888157,0.5563421678570393
7265,local_swap_labels,1.0,conll_2003_en,mBERT,3,0.5130744849445326,0.5549103040039366
7266,local_swap_labels,1.0,hau,mBERT,1,0.6195202646815551,0.7081510539929337
7267,local_swap_labels,1.0,hau,mBERT,2,0.653061224489796,0.7452655843252588
7268,local_swap_labels,1.0,hau,mBERT,3,0.6273215022699133,0.7241379171771979
7269,local_swap_labels,1.0,ibo,mBERT,1,0.5616883116883117,0.6665852822476328
7270,local_swap_labels,1.0,ibo,mBERT,2,0.5800653594771242,0.6809215172644041
